relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-29.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-29.0,,68.75847723187177,145.71003657439826,,25.3116160025275,26.9391567489221,0.3886,14.799999999999995,5.018024179561779
-28.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-28.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-27.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-27.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-26.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-26.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-25.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-25.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-24.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-24.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-23.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-23.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-22.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-22.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-21.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-21.0,,43.81136268119826,-45.79789531553201,,29.2263402049443,24.2790197862528,0.3886,14.799999999999995,5.018024179561779
-20.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-20.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-19.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-19.0,,65.65335334965977,,,24.5697409862672,,0.3886,14.799999999999995,5.018024179561779
-18.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-18.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-17.5,-211.71542162922267,,,237.90214879573378,,,0.3886,14.799999999999995,5.018024179561779
-17.0,-40.13417102658684,,,237.62755649745407,,,0.3886,14.799999999999995,5.018024179561779
-16.5,-139.53953246476,,,237.91729592223498,,,0.3886,14.799999999999995,5.018024179561779
-16.0,-152.6493308643249,,,236.94322950936694,,,0.3886,14.799999999999995,5.018024179561779
-15.5,14.29683975355774,,,236.62282869166324,,,0.3886,14.799999999999995,5.018024179561779
-15.0,-331.5791055541226,,-58.00396688049172,236.4739808789891,,32.0970781560694,0.3886,14.799999999999995,5.018024179561779
-14.5,-6.068590026745453,,,236.28455781856903,,,0.3886,14.799999999999995,5.018024179561779
-14.0,-35.50615773355686,,,236.2126133316991,,,0.3886,14.799999999999995,5.018024179561779
-13.5,-107.68691796541566,,,236.64202265001379,,,0.3886,14.799999999999995,5.018024179561779
-13.0,224.5718745971391,31.75353501238436,68.82160907101849,236.23291932378214,21.9145958598465,23.8643100808445,0.3886,14.799999999999995,5.018024179561779
-12.5,68.02808384459202,,,236.36901863936512,,,0.3886,14.799999999999995,5.018024179561779
-12.0,74.72761413155516,,,236.52536229342294,,,0.3886,14.799999999999995,5.018024179561779
-11.5,101.02267240689048,,,237.1210181035066,,,0.3886,14.799999999999995,5.018024179561779
-11.0,-24.628522610855786,,,236.91566178005033,,,0.3886,14.799999999999995,5.018024179561779
-10.5,341.14998857653103,,,237.47367158427107,,,0.3886,14.799999999999995,5.018024179561779
-10.0,-53.60683737587218,,,236.73503276423,,,0.3886,14.799999999999995,5.018024179561779
-9.5,29.987451688140922,,,237.0621885729656,,,0.3886,14.799999999999995,5.018024179561779
-9.0,159.50591829457247,,,237.72448760853328,,,0.3886,14.799999999999995,5.018024179561779
-8.5,-71.23054971375811,,,237.71761760830896,,,0.3886,14.799999999999995,5.018024179561779
-8.0,223.51891149086282,,,239.63833025194296,,,0.3886,14.799999999999995,5.018024179561779
-7.5,-515.516379946931,,,241.9544820705815,,,0.3886,14.799999999999995,5.018024179561779
-7.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-6.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-6.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-5.5,,,,,,,0.3886,14.799999999999995,5.018024179561779
-5.0,,,,,,,0.3886,14.799999999999995,5.018024179561779
-4.5,-77.3274671810983,,,238.32190758635357,,,0.3886,14.799999999999995,5.018024179561779
-4.0,153.50932519833998,,,237.8650299252148,,,0.3886,14.799999999999995,5.018024179561779
-3.5,124.39253721552811,,,238.23102926131682,,,0.3886,14.799999999999995,5.018024179561779
-3.0,311.7800515688107,,,238.42712948262457,,,0.3886,14.799999999999995,5.018024179561779
-2.5,465.9803370323766,,,236.96614003185545,,,0.3886,14.799999999999995,5.018024179561779
-2.0,138.2711162311893,,,237.23468680962057,,,0.3886,14.799999999999995,5.018024179561779
-1.5,759.2399157771621,,,237.23534219033854,,,0.3886,14.799999999999995,5.018024179561779
-1.0,568.8759400418431,,,238.2880241036643,,,0.3886,14.799999999999995,5.018024179561779
-0.5,644.7109800186772,,,238.56614276909053,,,0.3886,14.799999999999995,5.018024179561779
0.0,664.2869199641283,,649.1315571244164,238.55452751821565,,23.0416802978436,0.3886,14.799999999999995,5.018024179561779
0.5,834.2931338727882,,,238.36797337429863,,,0.3886,14.799999999999995,5.018024179561779
1.0,825.7882093981636,,,238.9531721500839,,,0.3886,14.799999999999995,5.018024179561779
1.5,947.0104743354505,,,239.06181846089606,,,0.3886,14.799999999999995,5.018024179561779
2.0,849.6134816220596,,,239.93036059417008,,,0.3886,14.799999999999995,5.018024179561779
2.5,1085.1368926407267,,,240.477302699187,,,0.3886,14.799999999999995,5.018024179561779
3.0,1069.3693829466201,,,240.51488823489964,,,0.3886,14.799999999999995,5.018024179561779
3.5,882.8905312090915,,,240.3296682928099,,,0.3886,14.799999999999995,5.018024179561779
4.0,1133.3143660868109,1114.7093217364472,1133.945871074898,239.99359108401327,26.1352464211901,19.5907844456071,0.3886,14.799999999999995,5.018024179561779
