relative_time,tess_flux,r_flux,g_flux,tess_uncert,r_uncert,g_uncert,mwebv,max_light,max_uncert
-30.0,,-65.86282189907817,36.7221334735213,,71.9061252784538,95.4316110315449,0.0121,-5.799999999999997,10.759956629404538
-29.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-29.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-28.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-28.0,,,17.49524426333307,,,41.6972883508055,0.0121,-5.799999999999997,10.759956629404538
-27.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-27.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-26.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-26.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-25.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-25.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-24.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-24.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-23.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-23.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-22.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-22.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-21.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-21.0,,57.153774253578604,18.919476717628665,,42.8467253723546,37.7569340475602,0.0121,-5.799999999999997,10.759956629404538
-20.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-20.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-19.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-19.0,,19.17842385023772,24.35614707743379,,56.4898219031927,52.3392954919739,0.0121,-5.799999999999997,10.759956629404538
-18.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-18.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-17.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-17.0,,45.23491074909802,,,31.7948491836069,,0.0121,-5.799999999999997,10.759956629404538
-16.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-16.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-15.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-15.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-14.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-14.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-13.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-13.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-12.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-12.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-11.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-11.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-10.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-10.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-9.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-9.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-8.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-8.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-7.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-7.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-6.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-6.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-5.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-5.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-4.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-4.0,,,,,,,0.0121,-5.799999999999997,10.759956629404538
-3.5,,,,,,,0.0121,-5.799999999999997,10.759956629404538
