,g_$\beta_1$,g_$\beta_2$,g_$c$,g_$f_0$,g_$t_0$,g_enough_data,r_$\beta_1$,r_$\beta_2$,r_$c$,r_$f_0$,r_$t_0$,r_enough_data,tess_$\beta_1$,tess_$\beta_2$,tess_$c$,tess_$f_0$,tess_$t_0$,tess_enough_data
lc_2021abbs_ZTF21achflrl_processed.csv,1.2448485106377565,-0.0314670871204592,78.6175913431652,0.1482941283485895,-3.969922332008301,True,0.590785060929807,-7.287335466056275e-07,169.12988803381072,-0.2797883379292705,-6.839835265788059,True,2.0,-0.001,,0.0,-5.0,False
lc_2021abbt_ZTF21achfkrw_processed.csv,0.5386130736766435,-0.0103548197494569,375.9052123433149,-0.0349015319936309,-4.30083339336489,True,0.5665214890816291,-0.0010305264469392,203.16925178090173,0.0196162992593726,-9.023919961371288,True,2.0,-0.001,,0.0,-5.0,False
lc_2021abbu_ZTF21achfgmf_processed.csv,0.3602400737202463,-0.0015604572786889,412.07930771366296,-0.0176462979601149,-4.135667613336801,False,0.7303694005724339,-0.0016890338648779,160.39790117213312,0.0127513477781542,-10.252183860753302,False,1.4537222810781163,-0.0006791934213212,34.406513362568745,-47.60753695449012,-9.990300044566894,True
lc_2021abbw_ZTF21achfcrm_processed.csv,0.0,-0.0952160149885446,559.8272963360546,0.3553177178049879,-9.999543769808634,True,0.174712158681766,-0.0237987966098529,446.41917785442513,3.2406343263462105,-4.004638557431552,True,2.0,-0.001,,0.0,-5.0,False
lc_2021abcf_ZTF21achcyhe_processed.csv,0.0169846692382262,-0.0035194684304578,322.28635296571883,0.0185268450667937,-1.1172014291416031e-05,True,0.6640407919570368,-0.0075839950120036,77.10370492804444,-5.730154492627807,-7.524845545143624,True,2.0,-0.001,,0.0,-5.0,False
lc_2021abjg_ZTF21achcxzy_processed.csv,8.586352396917793e-05,-0.0232771978057243,507.511870702516,-0.2350655251408058,-6.999846694737983,False,0.0832785792411889,-0.0025131013998959,404.8570348958717,0.0081376203866371,-7.000000000000009,True,3.162434080741967,-0.0012421537034418,0.6105112266932271,0.0485239637523801,-8.102402084794242,True
lc_2021abms_ZTF21acgyeou_processed.csv,0.9249898436386972,-0.0013598297680083,59.97079258563136,0.0030324289670584,-6.515644241553101,False,0.0199975691697739,-0.0020605687508357,515.3864296309873,0.0018334825612581,-3.2235024170014384e-05,True,1.5872941907917122,-0.0053090279436159,13.096073437588998,-15.80946136351917,-10.880483577609589,True
lc_2021aboy_ZTF21achiyue_processed.csv,0.4391902140748861,-0.005202786176114,539.2466919985263,0.0024824604204053,-0.6805254956433764,True,0.8019952273987743,-9.671765590493634e-07,130.36685473450632,-0.0051101054233791,-5.803040972752603,True,0.9339761252250416,-0.0310201146199029,291.4892312315026,-0.0845801056335197,-3.3294974175170537,True
lc_2021abpk_ZTF21achysra_processed.csv,1.941816477800408,-0.0263554866659299,10.568756600488642,-0.0057467221819368,-9.725360991340263,True,1.270039836246256,0.0,1.8666032483433888,30.62612288960356,-29.87625099800603,True,0.0,-0.0057642812411678,-37.134890341157146,0.0134378111741666,-24.704811151533697,True
lc_2021abpu_ZTF21achxhts_processed.csv,0.5155258795238697,-0.0208612405526757,177.22337089966396,0.0335570809973838,-4.013616031960123,True,0.386935653022479,-0.0024951988814409,214.15576649262377,-0.0188450781463328,-2.777398086833041,False,2.0,-0.001,,0.0,-5.0,False
lc_2021abro_ZTF21acgtecg_processed.csv,0.5106211292725866,-0.0005520741730309,225.1839051927344,-0.0008712897345486,-7.981996073683319,True,0.3967275017001674,-0.0319987644528452,418.9444435916543,0.1870880841351865,-1.2759509437092826,True,2.0,-0.001,,0.0,-5.0,False
lc_2021abyl_ZTF21acioxcf_processed.csv,0.5199449810377466,-0.0012473694854914,385.3844329313533,0.0057365577828565,-3.130971529731349,False,1.1067339990545153,-2.0913561044910936e-05,73.1546311405572,0.1135165753297042,-11.55231493001638,True,1.5648478797934675,-0.007847322172608,44.32072681505781,0.0202791602532942,-8.37910963199571,True
lc_2021abzi_ZTF21acipmgw_processed.csv,0.4931519471115588,-9.90999303969512e-09,384.6542553567039,0.0002783717905126,-9.003857952441095,True,0.4954305747460636,-7.31964803034993e-08,376.2583941821772,-9.850480630532775,-6.042971916068957,True,2.0661406782103,-0.024277369105405,50.71249455877529,-0.0054589542713354,-6.11886493960748,True
lc_2021acfh_ZTF21acidmge_processed.csv,0.2726177340167037,-0.0003898209487975,479.54407310876127,-16.8514179919891,-0.3187239910840024,True,1.15090275046988,-0.0189977901772345,84.10901872329043,-1.6527190338547344,-3.819879334665268,True,2.0,-0.001,,0.0,-5.0,False
lc_2021acpb_ZTF21acjnuwt_processed.csv,1.26158090924475,-0.0013145841261089,36.96999811577885,0.0094454403753382,-6.105615166739319,False,0.0,-0.0372367090809936,408.3853924344411,3.62922262919602,-13.996187896364797,False,1.587190131405797,-0.0004308939373988,4.033296286254545,-0.0056710984584342,-17.39444583700643,True
lc_2021acpd_ZTF21acjnojg_processed.csv,0.6146723215886161,-0.01659246140652,780.212274856503,-0.8672953179015983,-6.970955700583801,True,0.0039041740684548,-0.0015448071461099,3075.798369023368,-0.0004429944652392,-1.06542533908609e-21,True,0.9274406828139744,0.0,267.8988820388967,-321.60804602369643,-12.302031850994547,True
lc_2021acqh_ZTF21acjghzs_processed.csv,0.0266482590081769,-0.0030745909566165,435.6394122950444,0.0199925174643644,-0.0622350403210114,False,0.076255948622616,-0.0003792343371322,427.2201445898047,-0.0904882106351465,-0.041655227711554,False,0.267580424820936,-0.0059537505749288,260.2646162450527,0.0483165127840532,-8.0604700570442,True
lc_2021acqi_ZTF21acjghse_processed.csv,0.006205765779657,-0.0032645570835431,758.0164392938443,0.0202959258475301,-0.0465192104510129,False,0.0,-0.0298930190226594,735.140737417807,0.0992246137937001,-0.0001150494663427,False,0.7163080278985638,-0.0200793101050377,207.5964529829012,-0.0265219843695807,-10.49999999974906,True
lc_2021actc_ZTF21acizuuf_processed.csv,2.0,-0.001,,0.0,-5.0,False,0.6635581836082678,0.0,249.0824479117444,-0.0013775163214706,-6.731908666295542,True,1.9064843008556576,-0.0047737366815051,9.619209383811532,3.575676865605548,-11.473017226630605,True
lc_2021acvk_ZTF21acjxsrf_processed.csv,0.423466728057019,-0.0027816869091766,526.6202574745769,-0.012185053006894,1.7463958385542564,True,0.6737573275046351,-2.213495957461214e-05,197.05707383682204,-0.0043023060149251,-2.1426230472594776,True,0.5567210008604419,-4.182203313533801e-13,213.1769013220788,0.0020419997287997,-4.999999999999805,True
lc_2021aczu_ZTF21acjoldh_processed.csv,0.0,-0.1,177.9808229490602,8.384957337959449,-6.549677808334376,True,0.9853898673098538,-0.0110194402728794,45.088498769384046,0.5359792755769934,-4.994872884614843,True,2.0,-0.001,,0.0,-5.0,False
